Bedroom,Bathroom,Property Size in sqft,Nearby School,Nearby Mall,Completion Year,Num of Floors,Total Units,Parking Lot,Bus Stop,Mall,Park,School,Hospital,Highway,Railway Station,Land Title_Malay Reserved,Land Title_Non Bumi Lot,State_Kedah,State_Kelantan,State_Kuala Lumpur,State_Labuan,State_Melaka,State_Negeri Sembilan,State_Pahang,State_Penang,State_Perak,State_Perlis,State_Putrajaya,State_Sabah,State_Sarawak,State_Selangor,State_Terengganu,Price
1,1,533.0,0,0,2016,35,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,295000.0
3,2,1276.0,0,0,2016,35,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,542888.0
3,2,1130.0,1,1,2005,24,384,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,328000.0
3,2,1212.0,0,0,2017,22,538,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,350000.0
3,2,557.0,0,0,2018,33,553,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,340000.0
3,2,1212.0,0,0,2001,22,538,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,336000.0
3,2,958.0,0,0,2005,22,1013,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,550000.0
3,2,1174.0,0,0,2005,24,312,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,595000.0
3,2,850.0,0,0,2023,22,614,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,338000.0
3,2,1034.0,0,0,2023,22,505,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,425000.0
4,1,732.0,1,0,1993,22,614,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,180000.0
3,1,700.0,0,0,2026,22,614,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,185000.0
3,1,650.0,0,0,1998,22,614,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,85000.0
4,3,2524.0,0,0,2000,22,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,328000.0
2,1,615.0,0,0,2008,20,1036,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,255000.0
3,2,916.0,0,0,2016,22,328,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378000.0
2,1,635.0,0,0,2018,22,280,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,380000.0
2,1,660.0,0,0,2024,22,614,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,270000.0
3,2,850.0,0,0,2000,12,614,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,225000.0
2,2,700.0,0,0,2003,22,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,250000.0
3,2,650.0,0,0,2014,22,614,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,213000.0
3,2,1294.0,0,0,2011,21,286,2,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,48000.0
3,2,950.0,0,0,2003,22,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268000.0
3,2,947.0,0,0,2009,22,614,2,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,425000.0
2,2,1055.0,0,0,2017,40,1360,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,460000.0
1,1,689.0,0,0,2017,40,1360,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,295000.0
2,2,710.0,0,0,2014,22,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,460000.0
3,2,1088.0,0,0,2020,22,809,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,568000.0
3,2,1088.0,0,0,2020,22,809,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,500000.0
3,2,1050.0,0,0,1987,22,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,620000.0
3,2,753.0,0,0,2003,22,614,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,215000.0
2,1,1101.0,0,0,1990,22,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,148000.0
3,2,958.0,0,0,1997,22,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460000.0
3,2,720.0,0,0,2002,9,900,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,180000.0
3,1,750.0,0,0,2011,22,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,90000.0
2,2,904.0,0,0,2013,8,614,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,140000.0
3,2,750.0,0,0,2006,18,200,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,265000.0
3,2,929.0,0,0,1985,22,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,315000.0
3,2,819.0,1,1,2021,44,2136,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,428000.0
3,2,830.0,0,0,2004,21,614,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,209999.0
4,2,1260.0,0,0,2013,5,614,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,249999.0
4,2,920.0,1,0,2005,10,372,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,325000.0
2,2,701.0,0,0,2020,26,324,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,868000.0
1,1,552.0,0,0,2003,22,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,708000.0
2,2,900.0,0,0,1986,22,109,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,369000.0
3,2,990.0,0,0,2001,22,614,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290000.0
1,1,680.0,0,0,2023,22,614,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259000.0
4,3,1661.0,1,1,2011,41,192,2,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1150000.0
3,2,1050.0,0,0,1995,4,614,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335000.0
3,2,1100.0,0,0,2014,9,614,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,280000.0
3,2,926.0,0,0,1990,22,614,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,340000.0
3,2,842.0,1,0,2018,19,408,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,270000.0
4,3,1238.0,0,0,2018,35,849,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381000.0
3,2,998.0,0,0,2005,8,400,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,390000.0
3,2,945.0,0,0,2004,5,614,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,250000.0
3,2,1128.0,0,0,2014,8,614,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,275000.0
3,2,960.0,0,0,2006,8,614,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,309000.0
3,2,990.0,0,0,2007,14,454,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000.0
3,2,1012.0,0,0,2014,23,744,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,320000.0
2,2,527.0,0,0,2006,22,614,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,135000.0
3,2,720.0,1,0,2007,22,614,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,160000.0
3,2,753.0,0,0,2000,22,614,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,300000.0
3,2,650.0,0,0,2021,5,614,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,110000.0
3,2,1450.0,0,0,1987,15,200,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,380000.0
3,2,850.0,1,0,1993,22,614,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,210000.0
3,2,991.0,1,0,2010,22,704,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,340000.0
3,2,900.0,0,0,1992,22,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,345000.0
3,2,1173.0,1,1,1991,15,614,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,355000.0
3,2,750.0,0,0,1993,22,614,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,265000.0
3,2,753.0,0,0,1993,22,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,180000.0
4,3,1547.0,0,0,2025,14,614,2,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,710000.0
3,2,1200.0,0,0,1994,22,614,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380000.0
4,2,1001.0,0,0,1992,4,614,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000.0
3,2,850.0,0,0,2014,4,348,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155000.0
3,2,700.0,0,0,2020,22,614,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79000.0
3,2,1431.0,0,0,1987,15,200,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,360000.0
3,2,850.0,0,0,2000,8,614,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,260000.0
3,2,667.0,0,0,2019,22,614,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,175000.0
3,3,1711.0,0,0,2007,30,384,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,715000.0
3,2,1003.0,1,0,2006,15,614,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,410000.0
3,3,1300.0,0,0,2010,19,706,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,470000.0
3,2,1431.0,0,0,1987,15,200,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,360000.0
3,2,850.0,0,0,2000,8,614,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,260000.0
3,2,667.0,0,0,1996,22,614,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,175000.0
3,3,1711.0,0,0,2007,30,384,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,715000.0
3,2,1003.0,0,0,2006,15,614,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,410000.0
3,3,1300.0,0,0,2010,19,706,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,470000.0
3,2,1210.0,0,0,2016,21,482,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,390000.0
3,2,910.0,0,0,1990,22,614,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,260000.0
3,2,750.0,1,1,2023,5,614,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,213000.0
3,2,753.0,0,1,2011,22,614,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,240000.0
3,2,1054.0,0,0,2013,22,300,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,295000.0
2,2,1411.0,0,0,2013,27,176,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,888000.0
3,2,856.0,0,0,1986,5,614,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,265000.0
3,2,700.0,1,1,2005,22,614,2,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,190000.0
3,2,912.0,0,0,2004,38,1112,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258000.0
3,2,842.0,0,0,2018,19,408,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,249000.0
4,6,1853.0,0,0,2013,36,245,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2300000.0
3,2,791.0,0,0,1999,22,614,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,220000.0
2,2,1055.0,0,0,2017,40,1360,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,500000.0
3,2,778.0,0,0,2005,7,1274,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,205000.0
3,2,1023.0,0,0,1998,22,614,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358000.0
3,2,950.0,0,0,2007,22,614,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000.0
3,2,750.0,0,0,2001,22,614,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,255000.0
2,1,410.0,0,0,2015,22,614,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,230000.0
3,2,818.0,0,0,2020,11,708,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220000.0
3,2,1001.0,0,0,2014,4,614,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210000.0
3,2,947.0,0,0,1997,22,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350000.0
2,1,560.0,0,0,2019,22,614,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,250000.0
3,1,650.0,1,1,1999,22,614,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,135000.0
2,1,624.0,0,0,2004,22,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,125000.0
2,2,841.0,0,0,2015,4,99,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,340000.0
2,2,841.0,0,0,1995,4,99,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,350000.0
2,1,624.0,0,0,1992,22,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,138000.0
2,2,921.0,0,0,2019,22,614,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,390000.0
2,2,640.0,0,0,1994,22,614,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,290000.0
3,2,1475.0,0,0,2002,22,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,700000.0
2,2,1077.0,0,0,2018,8,89,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,580000.0
2,2,1077.0,0,0,2008,8,89,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,600000.0
2,2,948.0,0,0,2007,22,614,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,688000.0
3,2,1316.0,0,0,1996,22,614,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,380000.0
3,2,1085.0,0,0,2017,22,614,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,220000.0
2,1,660.0,0,0,1988,22,614,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,168000.0
3,2,818.0,0,0,2022,22,614,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,275000.0
3,2,802.0,0,0,2003,22,614,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,325000.0
3,2,806.0,0,0,2015,22,614,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,300000.0
3,3,1087.0,0,0,1997,12,200,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,550000.0
3,2,929.0,0,0,1995,22,614,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,188000.0
3,2,1300.0,0,0,2012,4,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,540000.0
3,2,1399.0,0,0,1989,22,614,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,480000.0
2,1,450.0,0,0,2000,22,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,78000.0
3,2,806.0,0,0,1988,22,614,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,280000.0
3,2,657.0,0,0,2001,22,614,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,220000.0
3,2,1680.0,0,0,2022,22,614,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,430000.0
3,2,700.0,0,0,2019,22,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,188000.0
4,3,1257.0,0,0,2019,12,200,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,600000.0
3,2,806.0,0,0,1992,22,614,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,270000.0
2,1,1226.0,0,0,2024,22,614,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,390000.0
2,1,660.0,0,0,2013,22,614,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,158000.0
3,3,2400.0,0,0,1994,26,156,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,950000.0
3,2,1195.0,0,0,1996,18,500,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,365000.0
3,2,909.0,0,0,2005,17,1128,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,330000.0
3,2,1288.0,0,0,1997,22,614,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,350000.0
3,2,830.0,0,0,2025,22,614,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,330000.0
2,1,530.0,0,0,2007,22,614,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,185000.0
3,2,850.0,0,0,1998,22,614,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,240000.0
3,2,1646.0,0,0,2018,44,378,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1100000.0
3,2,1288.0,0,0,2012,22,614,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,310000.0
3,2,650.0,1,0,2023,5,614,2,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,170000.0
4,2,1142.0,0,0,2015,24,900,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,430000.0
1,1,548.0,0,0,2008,22,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,165000.0
2,2,810.0,0,0,2019,25,2003,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298000.0
3,2,1600.0,0,0,2020,22,614,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,480000.0
3,2,632.0,0,0,1994,4,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,250000.0
2,2,726.0,0,0,2000,11,1240,2,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,270000.0
3,2,1600.0,0,0,2025,22,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,500000.0
3,2,850.0,0,0,2022,22,478,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,690000.0
3,2,1055.0,0,0,2016,5,614,2,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,380000.0
3,2,915.0,0,0,1991,4,614,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,400000.0
3,2,941.0,0,0,2009,8,614,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,250000.0
1,1,500.0,0,0,2014,20,259,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,185000.0
3,2,720.0,0,0,1991,22,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,230000.0
3,2,850.0,0,0,1998,22,614,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,198000.0
3,2,830.0,1,1,2009,10,614,2,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,280000.0
3,2,893.0,0,0,2024,22,614,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,370000.0
2,2,855.0,0,0,2005,9,672,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,255000.0
3,2,800.0,0,0,2014,4,75,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,220000.0
3,1,678.0,0,0,1995,22,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188000.0
4,2,965.0,0,0,2010,14,336,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,285000.0
5,3,1550.0,1,0,2015,22,122,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,420000.0
3,2,1000.0,0,0,2024,22,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,230000.0
3,2,1043.0,0,0,1998,15,900,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,390000.0
3,2,920.0,0,0,1999,15,690,2,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,330000.0
5,4,2987.0,0,0,2008,18,522,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1028000.0
3,3,1038.0,0,0,2022,22,630,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,600000.0
3,2,750.0,0,0,2010,5,614,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,225000.0
3,2,950.0,0,0,1998,22,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,199000.0
3,4,1281.0,1,1,2014,22,470,2,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,650000.0
3,2,1540.0,0,0,1993,16,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,868000.0
3,2,1300.0,1,1,2021,12,614,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,580000.0
3,2,1828.0,1,1,2010,28,238,2,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1080000.0
2,1,495.0,0,0,2021,22,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,78000.0
3,2,1288.0,0,0,2012,22,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,350000.0
3,2,703.0,0,0,2013,4,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,220000.0
